Player ▲,Nation,Pos,Squad,Comp,Age,Gls,Ast,Cluster,Cluster_Prob
Benedikt Pichler,at AUT,FW,Holstein Kiel,de Bundesliga,27,0.11,0.23,2,0.9559380766930633
Yeremi Pino,es ESP,"MF,FW",Villarreal,es La Liga,21,0.19,0.33,2,1.0
Matteo Politano,it ITA,"FW,MF",Napoli,it Serie A,30,0.1,0.13,2,0.9999999999952851
Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,eng Premier League,26,0.37,0.09,2,0.9999999993827284
Giacomo Raspadori,it ITA,"FW,MF",Napoli,it Serie A,24,0.49,0.08,2,0.9999999999122524
Fabian Rieder,ch SUI,"MF,FW",Stuttgart,de Bundesliga,22,0.1,0.31,2,0.999999998224407
Álvaro Rodríguez,uy URU,FW,Getafe,es La Liga,20,0.21,0.0,2,0.9968487735632504
Dani Rodríguez,es ESP,"MF,FW",Mallorca,es La Liga,36,0.17,0.29,2,0.9999999999999966
Jesus Rodríguez,es ESP,FW,Betis,es La Liga,18,0.16,0.0,2,0.999999999999976
Rodrygo,br BRA,"FW,MF",Real Madrid,es La Liga,23,0.28,0.23,2,1.0
Morgan Rogers,eng ENG,"FW,MF",Aston Villa,eng Premier League,22,0.23,0.29,2,0.9999999999594014
Merlin Röhl,de GER,"MF,FW",Freiburg,de Bundesliga,22,0.0,0.09,2,0.9999999999999343
Vitor Roque,br BRA,FW,Betis,es La Liga,19,0.29,0.0,2,0.9999999999240852
Jon Rowe,eng ENG,"FW,MF",Marseille,fr Ligue 1,21,0.33,0.33,2,0.9999999993338884
Aitor Ruibal,es ESP,"DF,FW",Betis,es La Liga,28,0.07,0.21,2,0.9999999988003454
Georginio Rutter,fr FRA,"MF,FW",Brighton,eng Premier League,22,0.27,0.16,2,0.9999999999999734
Elias Saad,tn TUN,"FW,MF",St. Pauli,de Bundesliga,24,0.3,0.2,2,0.9999999999999956
Umar Sadiq,ng NGA,FW,Valencia,es La Liga,27,0.54,0.0,2,0.9999389613476192
Alexis Saelemaekers,be BEL,"DF,FW",Roma,it Serie A,25,0.45,0.19,2,1.0
Osame Sahraoui,ma MAR,"FW,MF",Lille,fr Ligue 1,23,0.21,0.21,2,1.0
Mama Samba Baldé,gw GNB,FW,Brest,fr Ligue 1,28,0.16,0.23,2,0.9999999996081499
Iván Sánchez,es ESP,"MF,FW",Valladolid,es La Liga,31,0.13,0.06,2,0.9999999999998799
Jadon Sancho,eng ENG,FW,Chelsea,eng Premier League,24,0.15,0.2,2,1.0
Leroy Sané,de GER,FW,Bayern Munich,de Bundesliga,28,0.6,0.27,2,0.9999999999999991
Maroan Sannadi,ma MAR,FW,Athletic Club,es La Liga,23,0.12,0.12,2,0.9999976697806023
Pablo Sarabia,es ESP,"MF,FW",Wolves,eng Premier League,32,0.33,0.22,2,0.9999999979333345
Amin Sarr,se SWE,FW,Hellas Verona,it Serie A,23,0.19,0.05,2,0.999999998470579
Sávio,br BRA,"FW,MF",Manchester City,eng Premier League,20,0.05,0.41,2,1.0
Kevin Schade,de GER,FW,Brentford,eng Premier League,22,0.43,0.08,2,0.9999999999999818
Léo Scienza,br BRA,"FW,MF",Heidenheim,de Bundesliga,25,0.23,0.23,2,1.0
Eldor Shomurodov,uz UZB,"FW,MF",Roma,it Serie A,29,0.33,0.33,2,0.9999998569687922
Armindo Sieb,de GER,"FW,MF",Mainz 05,de Bundesliga,21,0.24,0.24,2,0.9999341835195021
Jota Silva,pt POR,"FW,MF",Nott'ham Forest,eng Premier League,24,0.32,0.11,2,0.9988103134378055
Abdallah Sima,sn SEN,"FW,MF",Brest,fr Ligue 1,23,0.51,0.14,2,0.9999998908539343
Danel Sinani,lu LUX,"FW,MF",St. Pauli,de Bundesliga,27,0.14,0.14,2,1.0
Tim Skarke,de GER,"FW,MF",Union Berlin,de Bundesliga,27,0.0,0.16,2,0.9997144704946632
Alex Sola,es ESP,"MF,FW",Getafe,es La Liga,25,0.0,0.09,2,0.9999999100204238
Carlos Soler,es ESP,"MF,FW",West Ham,eng Premier League,27,0.06,0.06,2,1.0
Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,23,0.24,0.19,2,0.999999999873113
Leonardo Spinazzola,it ITA,"DF,FW",Napoli,it Serie A,31,0.06,0.06,2,1.0
Lucas Stassin,be BEL,FW,Saint-Étienne,fr Ligue 1,19,0.57,0.19,2,0.9999999990788702
Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,24,0.49,0.14,2,0.9997436578162133
Gabriel Strefezza,br BRA,"FW,MF",Como,it Serie A,27,0.21,0.14,2,0.9999999999702229
Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,22,0.06,0.06,2,0.9999999999999618
Crysencio Summerville,nl NED,"FW,MF",West Ham,eng Premier League,22,0.11,0.11,2,0.9999999785009879
Suso,es ESP,"FW,MF",Sevilla,es La Liga,30,0.0,0.3,2,0.9999999405783928
Daniel Svensson,se SWE,"DF,FW",Dortmund,de Bundesliga,22,0.11,0.34,2,0.9999996344110562
Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,20,0.27,0.33,2,0.9999999997766746
Sammie Szmodics,ie IRL,"FW,MF",Ipswich Town,eng Premier League,28,0.36,0.0,2,0.6616795946649766
Musa Al-Taamari,jo JOR,"FW,MF",Montpellier,fr Ligue 1,27,0.16,0.08,2,1.0
Haris Tabakovic,ba BIH,FW,Hoffenheim,de Bundesliga,30,0.33,0.11,2,0.9844301052528008
Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,eng Premier League,25,0.14,0.23,2,0.9999999999999925
Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,25,0.13,0.26,2,0.9999999987718606
Ramón Terrats,es ESP,"MF,FW",Getafe,es La Liga,23,0.3,0.07,2,0.9999999999999996
Sorba Thomas,wls WAL,"FW,MF",Nantes,fr Ligue 1,24,0.07,0.2,2,1.0
Morten Thorsby,no NOR,"MF,FW",Genoa,it Serie A,28,0.0,0.05,2,0.9999999999999962
Marcus Thuram,fr FRA,FW,Inter,it Serie A,26,0.57,0.16,2,0.9999999976991549
Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,22,0.29,0.05,2,0.9999999999911733
Bazoumana Touré,ci CIV,"FW,MF",Hoffenheim,de Bundesliga,18,0.0,0.44,2,0.9998970188643018
Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,28,0.1,0.36,2,1.0
Viktor Tsyhankov,ua UKR,"FW,MF",Girona,es La Liga,26,0.09,0.23,2,0.9999999987855261
Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,28,0.47,0.16,2,0.9999999999995683
Ruben Vargas,ch SUI,"FW,MF",Sevilla,es La Liga,25,0.27,0.13,2,0.9999502822105837
Alejo Véliz,ar ARG,FW,Espanyol,es La Liga,20,0.08,0.0,2,0.9999999876746744
Yorbe Vertessen,be BEL,"MF,FW",Union Berlin,de Bundesliga,23,0.13,0.0,2,0.9999999999667954
Nicolas Viola,it ITA,"FW,MF",Cagliari,it Serie A,34,0.21,0.07,2,1.0
Vitinha,pt POR,"FW,MF",Genoa,it Serie A,24,0.14,0.2,2,1.0
Timothy Weah,us USA,"DF,FW",Juventus,it Serie A,24,0.27,0.11,2,0.9999999969595468
Nelson Weiper,de GER,"FW,MF",Mainz 05,de Bundesliga,19,0.38,0.26,2,0.9999999999998679
Noah Weißhaupt,de GER,"FW,MF",St. Pauli,de Bundesliga,22,0.08,0.0,2,0.9999999898353185
Iñaki Williams,gh GHA,FW,Athletic Club,es La Liga,30,0.2,0.27,2,1.0
Nico Williams,es ESP,FW,Athletic Club,es La Liga,22,0.23,0.23,2,1.0
Joe Willock,eng ENG,"MF,FW",Newcastle Utd,eng Premier League,24,0.0,0.17,2,0.9999999999925357
Harry Wilson,wls WAL,"FW,MF",Fulham,eng Premier League,27,0.47,0.08,2,0.9999999999939124
Yoane Wissa,cd COD,FW,Brentford,eng Premier League,27,0.59,0.12,2,0.999947159887361
Dani de Wit,nl NED,"MF,FW",Bochum,de Bundesliga,26,0.16,0.08,2,0.9999999999852234
Jeong Woo-yeong,kr KOR,"MF,FW",Union Berlin,de Bundesliga,24,0.21,0.14,2,0.9999999997576303
John Yeboah,ec ECU,"FW,MF",Venezia,it Serie A,24,0.07,0.07,2,1.0
Bertuğ Yıldırım,tr TUR,FW,Getafe,es La Liga,22,0.08,0.0,2,0.9962570352830389
Alessandro Zanoli,it ITA,"FW,DF",Genoa,it Serie A,23,0.05,0.0,2,0.9999999993165876
Bryan Zaragoza,es ESP,"FW,MF",Osasuna,es La Liga,23,0.05,0.29,2,1.0
Edon Zhegrova,xk KVX,"FW,MF",Lille,fr Ligue 1,25,0.37,0.09,2,0.999999999999996
Joshua Zirkzee,nl NED,"FW,MF",Manchester Utd,eng Premier League,23,0.19,0.06,2,0.9999999987670769
Budu Zivzivadze,ge GEO,FW,Heidenheim,de Bundesliga,30,0.19,0.28,2,0.9788595078094807
Yanis Zouaoui,dz ALG,"DF,FW",Le Havre,fr Ligue 1,30,0.0,0.19,2,1.0
